"","common_name","sci_name","year","count","County"
"1","Acadian Flycatcher","Empidonax virescens",2002,6,"Durham"
"2","Acadian Flycatcher","Empidonax virescens",2003,5,"Durham"
"3","Acadian Flycatcher","Empidonax virescens",2004,5,"Durham"
"4","Acadian Flycatcher","Empidonax virescens",2005,6,"Durham"
"5","Acadian Flycatcher","Empidonax virescens",2006,2,"Durham"
"6","Acadian Flycatcher","Empidonax virescens",2007,7,"Durham"
"7","Acadian Flycatcher","Empidonax virescens",2008,11,"Durham"
"8","Acadian Flycatcher","Empidonax virescens",2009,3,"Durham"
"9","Acadian Flycatcher","Empidonax virescens",2010,2,"Durham"
"10","Acadian Flycatcher","Empidonax virescens",2011,6,"Durham"
"11","Acadian Flycatcher","Empidonax virescens",2012,9,"Durham"
"12","Acadian Flycatcher","Empidonax virescens",2013,1,"Durham"
"13","Acadian Flycatcher","Empidonax virescens",2014,7,"Durham"
"14","Acadian Flycatcher","Empidonax virescens",2015,6,"Durham"
"15","Acadian Flycatcher","Empidonax virescens",2016,4,"Durham"
"16","Acadian Flycatcher","Empidonax virescens",2017,6,"Durham"
"17","Acadian Flycatcher","Empidonax virescens",2018,7,"Durham"
"18","Acadian Flycatcher","Empidonax virescens",2019,10,"Durham"
"19","Acadian Flycatcher","Empidonax virescens",2020,9,"Durham"
"20","Acadian Flycatcher","Empidonax virescens",2021,22,"Durham"
"21","Acadian Flycatcher","Empidonax virescens",2022,14,"Durham"
"22","Acadian Flycatcher","Empidonax virescens",2023,17,"Durham"
"23","American Crow","Corvus brachyrhynchos",2002,125,"Durham"
"24","American Crow","Corvus brachyrhynchos",2003,124,"Durham"
"25","American Crow","Corvus brachyrhynchos",2004,112,"Durham"
"26","American Crow","Corvus brachyrhynchos",2005,147,"Durham"
"27","American Crow","Corvus brachyrhynchos",2006,142,"Durham"
"28","American Crow","Corvus brachyrhynchos",2007,121,"Durham"
"29","American Crow","Corvus brachyrhynchos",2008,151,"Durham"
"30","American Crow","Corvus brachyrhynchos",2009,99,"Durham"
"31","American Crow","Corvus brachyrhynchos",2010,95,"Durham"
"32","American Crow","Corvus brachyrhynchos",2011,134,"Durham"
"33","American Crow","Corvus brachyrhynchos",2012,121,"Durham"
"34","American Crow","Corvus brachyrhynchos",2013,148,"Durham"
"35","American Crow","Corvus brachyrhynchos",2014,136,"Durham"
"36","American Crow","Corvus brachyrhynchos",2015,123,"Durham"
"37","American Crow","Corvus brachyrhynchos",2016,112,"Durham"
"38","American Crow","Corvus brachyrhynchos",2017,140,"Durham"
"39","American Crow","Corvus brachyrhynchos",2018,131,"Durham"
"40","American Crow","Corvus brachyrhynchos",2019,123,"Durham"
"41","American Crow","Corvus brachyrhynchos",2020,106,"Durham"
"42","American Crow","Corvus brachyrhynchos",2021,120,"Durham"
"43","American Crow","Corvus brachyrhynchos",2022,193,"Durham"
"44","American Crow","Corvus brachyrhynchos",2023,149,"Durham"
"45","American Goldfinch","Spinus tristis",2002,56,"Durham"
"46","American Goldfinch","Spinus tristis",2003,34,"Durham"
"47","American Goldfinch","Spinus tristis",2004,31,"Durham"
"48","American Goldfinch","Spinus tristis",2005,49,"Durham"
"49","American Goldfinch","Spinus tristis",2006,66,"Durham"
"50","American Goldfinch","Spinus tristis",2007,42,"Durham"
"51","American Goldfinch","Spinus tristis",2008,32,"Durham"
"52","American Goldfinch","Spinus tristis",2009,18,"Durham"
"53","American Goldfinch","Spinus tristis",2010,31,"Durham"
"54","American Goldfinch","Spinus tristis",2011,40,"Durham"
"55","American Goldfinch","Spinus tristis",2012,30,"Durham"
"56","American Goldfinch","Spinus tristis",2013,35,"Durham"
"57","American Goldfinch","Spinus tristis",2014,11,"Durham"
"58","American Goldfinch","Spinus tristis",2015,26,"Durham"
"59","American Goldfinch","Spinus tristis",2016,24,"Durham"
"60","American Goldfinch","Spinus tristis",2017,23,"Durham"
"61","American Goldfinch","Spinus tristis",2018,20,"Durham"
"62","American Goldfinch","Spinus tristis",2019,14,"Durham"
"63","American Goldfinch","Spinus tristis",2020,16,"Durham"
"64","American Goldfinch","Spinus tristis",2021,29,"Durham"
"65","American Goldfinch","Spinus tristis",2022,30,"Durham"
"66","American Goldfinch","Spinus tristis",2023,27,"Durham"
"67","American Redstart","Setophaga ruticilla",2002,1,"Durham"
"68","American Redstart","Setophaga ruticilla",2003,1,"Durham"
"69","American Redstart","Setophaga ruticilla",2004,1,"Durham"
"70","American Redstart","Setophaga ruticilla",2006,1,"Durham"
"71","American Redstart","Setophaga ruticilla",2009,1,"Durham"
"72","American Redstart","Setophaga ruticilla",2015,1,"Durham"
"73","American Redstart","Setophaga ruticilla",2016,1,"Durham"
"74","American Redstart","Setophaga ruticilla",2018,1,"Durham"
"75","American Redstart","Setophaga ruticilla",2019,1,"Durham"
"76","American Redstart","Setophaga ruticilla",2022,1,"Durham"
"77","American Robin","Turdus migratorius",2002,82,"Durham"
"78","American Robin","Turdus migratorius",2003,81,"Durham"
"79","American Robin","Turdus migratorius",2004,83,"Durham"
"80","American Robin","Turdus migratorius",2005,72,"Durham"
"81","American Robin","Turdus migratorius",2006,100,"Durham"
"82","American Robin","Turdus migratorius",2007,82,"Durham"
"83","American Robin","Turdus migratorius",2008,87,"Durham"
"84","American Robin","Turdus migratorius",2009,85,"Durham"
"85","American Robin","Turdus migratorius",2010,64,"Durham"
"86","American Robin","Turdus migratorius",2011,90,"Durham"
"87","American Robin","Turdus migratorius",2012,82,"Durham"
"88","American Robin","Turdus migratorius",2013,107,"Durham"
"89","American Robin","Turdus migratorius",2014,81,"Durham"
"90","American Robin","Turdus migratorius",2015,81,"Durham"
"91","American Robin","Turdus migratorius",2016,65,"Durham"
"92","American Robin","Turdus migratorius",2017,76,"Durham"
"93","American Robin","Turdus migratorius",2018,61,"Durham"
"94","American Robin","Turdus migratorius",2019,63,"Durham"
"95","American Robin","Turdus migratorius",2020,65,"Durham"
"96","American Robin","Turdus migratorius",2021,65,"Durham"
"97","American Robin","Turdus migratorius",2022,74,"Durham"
"98","American Robin","Turdus migratorius",2023,64,"Durham"
"99","American/Fish Crow","Corvus brachyrhynchos/ossifragus",2023,3,"Durham"
"100","Bald Eagle","Haliaeetus leucocephalus",2018,1,"Durham"
"101","Bald Eagle","Haliaeetus leucocephalus",2019,1,"Durham"
"102","Barn Swallow","Hirundo rustica",2002,26,"Durham"
"103","Barn Swallow","Hirundo rustica",2003,6,"Durham"
"104","Barn Swallow","Hirundo rustica",2004,18,"Durham"
"105","Barn Swallow","Hirundo rustica",2005,13,"Durham"
"106","Barn Swallow","Hirundo rustica",2006,12,"Durham"
"107","Barn Swallow","Hirundo rustica",2007,10,"Durham"
"108","Barn Swallow","Hirundo rustica",2008,7,"Durham"
"109","Barn Swallow","Hirundo rustica",2009,8,"Durham"
"110","Barn Swallow","Hirundo rustica",2010,8,"Durham"
"111","Barn Swallow","Hirundo rustica",2011,13,"Durham"
"112","Barn Swallow","Hirundo rustica",2012,11,"Durham"
"113","Barn Swallow","Hirundo rustica",2013,8,"Durham"
"114","Barn Swallow","Hirundo rustica",2014,14,"Durham"
"115","Barn Swallow","Hirundo rustica",2015,9,"Durham"
"116","Barn Swallow","Hirundo rustica",2016,3,"Durham"
"117","Barn Swallow","Hirundo rustica",2017,6,"Durham"
"118","Barn Swallow","Hirundo rustica",2018,10,"Durham"
"119","Barn Swallow","Hirundo rustica",2019,18,"Durham"
"120","Barn Swallow","Hirundo rustica",2020,5,"Durham"
"121","Barn Swallow","Hirundo rustica",2021,8,"Durham"
"122","Barn Swallow","Hirundo rustica",2022,6,"Durham"
"123","Barn Swallow","Hirundo rustica",2023,4,"Durham"
"124","Barred Owl","Strix varia",2002,2,"Durham"
"125","Barred Owl","Strix varia",2007,3,"Durham"
"126","Barred Owl","Strix varia",2011,3,"Durham"
"127","Barred Owl","Strix varia",2012,4,"Durham"
"128","Barred Owl","Strix varia",2013,1,"Durham"
"129","Barred Owl","Strix varia",2014,1,"Durham"
"130","Barred Owl","Strix varia",2015,2,"Durham"
"131","Barred Owl","Strix varia",2018,2,"Durham"
"132","Barred Owl","Strix varia",2020,1,"Durham"
"133","Barred Owl","Strix varia",2021,1,"Durham"
"134","Barred Owl","Strix varia",2022,2,"Durham"
"135","Belted Kingfisher","Megaceryle alcyon",2003,1,"Durham"
"136","Belted Kingfisher","Megaceryle alcyon",2006,1,"Durham"
"137","Belted Kingfisher","Megaceryle alcyon",2011,1,"Durham"
"138","Belted Kingfisher","Megaceryle alcyon",2012,1,"Durham"
"139","Belted Kingfisher","Megaceryle alcyon",2022,1,"Durham"
"140","Black Vulture","Coragyps atratus",2005,6,"Durham"
"141","Black Vulture","Coragyps atratus",2007,1,"Durham"
"142","Black Vulture","Coragyps atratus",2016,2,"Durham"
"143","Black Vulture","Coragyps atratus",2018,2,"Durham"
"144","Black Vulture","Coragyps atratus",2019,2,"Durham"
"145","Black Vulture","Coragyps atratus",2020,6,"Durham"
"146","Black Vulture","Coragyps atratus",2021,4,"Durham"
"147","Black Vulture","Coragyps atratus",2022,2,"Durham"
"148","Black Vulture","Coragyps atratus",2023,3,"Durham"
"149","Blue Grosbeak","Passerina caerulea",2002,4,"Durham"
"150","Blue Grosbeak","Passerina caerulea",2003,14,"Durham"
"151","Blue Grosbeak","Passerina caerulea",2004,4,"Durham"
"152","Blue Grosbeak","Passerina caerulea",2005,9,"Durham"
"153","Blue Grosbeak","Passerina caerulea",2006,16,"Durham"
"154","Blue Grosbeak","Passerina caerulea",2007,14,"Durham"
"155","Blue Grosbeak","Passerina caerulea",2008,9,"Durham"
"156","Blue Grosbeak","Passerina caerulea",2009,10,"Durham"
"157","Blue Grosbeak","Passerina caerulea",2010,5,"Durham"
"158","Blue Grosbeak","Passerina caerulea",2011,13,"Durham"
"159","Blue Grosbeak","Passerina caerulea",2012,15,"Durham"
"160","Blue Grosbeak","Passerina caerulea",2013,8,"Durham"
"161","Blue Grosbeak","Passerina caerulea",2014,8,"Durham"
"162","Blue Grosbeak","Passerina caerulea",2015,7,"Durham"
"163","Blue Grosbeak","Passerina caerulea",2016,11,"Durham"
"164","Blue Grosbeak","Passerina caerulea",2017,9,"Durham"
"165","Blue Grosbeak","Passerina caerulea",2018,15,"Durham"
"166","Blue Grosbeak","Passerina caerulea",2019,22,"Durham"
"167","Blue Grosbeak","Passerina caerulea",2020,19,"Durham"
"168","Blue Grosbeak","Passerina caerulea",2021,19,"Durham"
"169","Blue Grosbeak","Passerina caerulea",2022,15,"Durham"
"170","Blue Grosbeak","Passerina caerulea",2023,21,"Durham"
"171","Blue Jay","Cyanocitta cristata",2002,43,"Durham"
"172","Blue Jay","Cyanocitta cristata",2003,39,"Durham"
"173","Blue Jay","Cyanocitta cristata",2004,43,"Durham"
"174","Blue Jay","Cyanocitta cristata",2005,32,"Durham"
"175","Blue Jay","Cyanocitta cristata",2006,30,"Durham"
"176","Blue Jay","Cyanocitta cristata",2007,36,"Durham"
"177","Blue Jay","Cyanocitta cristata",2008,32,"Durham"
"178","Blue Jay","Cyanocitta cristata",2009,23,"Durham"
"179","Blue Jay","Cyanocitta cristata",2010,22,"Durham"
"180","Blue Jay","Cyanocitta cristata",2011,25,"Durham"
"181","Blue Jay","Cyanocitta cristata",2012,31,"Durham"
"182","Blue Jay","Cyanocitta cristata",2013,21,"Durham"
"183","Blue Jay","Cyanocitta cristata",2014,23,"Durham"
"184","Blue Jay","Cyanocitta cristata",2015,29,"Durham"
"185","Blue Jay","Cyanocitta cristata",2016,26,"Durham"
"186","Blue Jay","Cyanocitta cristata",2017,22,"Durham"
"187","Blue Jay","Cyanocitta cristata",2018,25,"Durham"
"188","Blue Jay","Cyanocitta cristata",2019,31,"Durham"
"189","Blue Jay","Cyanocitta cristata",2020,25,"Durham"
"190","Blue Jay","Cyanocitta cristata",2021,25,"Durham"
"191","Blue Jay","Cyanocitta cristata",2022,24,"Durham"
"192","Blue Jay","Cyanocitta cristata",2023,21,"Durham"
"193","Blue-gray Gnatcatcher","Polioptila caerulea",2002,56,"Durham"
"194","Blue-gray Gnatcatcher","Polioptila caerulea",2003,53,"Durham"
"195","Blue-gray Gnatcatcher","Polioptila caerulea",2004,93,"Durham"
"196","Blue-gray Gnatcatcher","Polioptila caerulea",2005,52,"Durham"
"197","Blue-gray Gnatcatcher","Polioptila caerulea",2006,52,"Durham"
"198","Blue-gray Gnatcatcher","Polioptila caerulea",2007,55,"Durham"
"199","Blue-gray Gnatcatcher","Polioptila caerulea",2008,84,"Durham"
"200","Blue-gray Gnatcatcher","Polioptila caerulea",2009,65,"Durham"
"201","Blue-gray Gnatcatcher","Polioptila caerulea",2010,19,"Durham"
"202","Blue-gray Gnatcatcher","Polioptila caerulea",2011,52,"Durham"
"203","Blue-gray Gnatcatcher","Polioptila caerulea",2012,26,"Durham"
"204","Blue-gray Gnatcatcher","Polioptila caerulea",2013,45,"Durham"
"205","Blue-gray Gnatcatcher","Polioptila caerulea",2014,52,"Durham"
"206","Blue-gray Gnatcatcher","Polioptila caerulea",2015,30,"Durham"
"207","Blue-gray Gnatcatcher","Polioptila caerulea",2016,19,"Durham"
"208","Blue-gray Gnatcatcher","Polioptila caerulea",2017,38,"Durham"
"209","Blue-gray Gnatcatcher","Polioptila caerulea",2018,68,"Durham"
"210","Blue-gray Gnatcatcher","Polioptila caerulea",2019,57,"Durham"
"211","Blue-gray Gnatcatcher","Polioptila caerulea",2020,86,"Durham"
"212","Blue-gray Gnatcatcher","Polioptila caerulea",2021,47,"Durham"
"213","Blue-gray Gnatcatcher","Polioptila caerulea",2022,62,"Durham"
"214","Blue-gray Gnatcatcher","Polioptila caerulea",2023,65,"Durham"
"215","Blue-headed Vireo","Vireo solitarius",2008,1,"Durham"
"216","Blue-headed Vireo","Vireo solitarius",2010,1,"Durham"
"217","Blue-headed Vireo","Vireo solitarius",2013,2,"Durham"
"218","Blue-headed Vireo","Vireo solitarius",2015,1,"Durham"
"219","Broad-winged Hawk","Buteo platypterus",2005,1,"Durham"
"220","Brown Thrasher","Toxostoma rufum",2002,10,"Durham"
"221","Brown Thrasher","Toxostoma rufum",2003,10,"Durham"
"222","Brown Thrasher","Toxostoma rufum",2004,11,"Durham"
"223","Brown Thrasher","Toxostoma rufum",2005,9,"Durham"
"224","Brown Thrasher","Toxostoma rufum",2006,5,"Durham"
"225","Brown Thrasher","Toxostoma rufum",2007,6,"Durham"
"226","Brown Thrasher","Toxostoma rufum",2008,10,"Durham"
"227","Brown Thrasher","Toxostoma rufum",2009,7,"Durham"
"228","Brown Thrasher","Toxostoma rufum",2010,11,"Durham"
"229","Brown Thrasher","Toxostoma rufum",2011,8,"Durham"
"230","Brown Thrasher","Toxostoma rufum",2012,26,"Durham"
"231","Brown Thrasher","Toxostoma rufum",2013,22,"Durham"
"232","Brown Thrasher","Toxostoma rufum",2014,14,"Durham"
"233","Brown Thrasher","Toxostoma rufum",2015,8,"Durham"
"234","Brown Thrasher","Toxostoma rufum",2016,9,"Durham"
"235","Brown Thrasher","Toxostoma rufum",2017,11,"Durham"
"236","Brown Thrasher","Toxostoma rufum",2018,10,"Durham"
"237","Brown Thrasher","Toxostoma rufum",2019,19,"Durham"
"238","Brown Thrasher","Toxostoma rufum",2020,11,"Durham"
"239","Brown Thrasher","Toxostoma rufum",2021,9,"Durham"
"240","Brown Thrasher","Toxostoma rufum",2022,12,"Durham"
"241","Brown Thrasher","Toxostoma rufum",2023,12,"Durham"
"242","Brown-headed Cowbird","Molothrus ater",2002,25,"Durham"
"243","Brown-headed Cowbird","Molothrus ater",2003,19,"Durham"
"244","Brown-headed Cowbird","Molothrus ater",2004,19,"Durham"
"245","Brown-headed Cowbird","Molothrus ater",2005,43,"Durham"
"246","Brown-headed Cowbird","Molothrus ater",2006,46,"Durham"
"247","Brown-headed Cowbird","Molothrus ater",2007,17,"Durham"
"248","Brown-headed Cowbird","Molothrus ater",2008,27,"Durham"
"249","Brown-headed Cowbird","Molothrus ater",2009,14,"Durham"
"250","Brown-headed Cowbird","Molothrus ater",2010,17,"Durham"
"251","Brown-headed Cowbird","Molothrus ater",2011,20,"Durham"
"252","Brown-headed Cowbird","Molothrus ater",2012,17,"Durham"
"253","Brown-headed Cowbird","Molothrus ater",2013,28,"Durham"
"254","Brown-headed Cowbird","Molothrus ater",2014,17,"Durham"
"255","Brown-headed Cowbird","Molothrus ater",2015,15,"Durham"
"256","Brown-headed Cowbird","Molothrus ater",2016,17,"Durham"
"257","Brown-headed Cowbird","Molothrus ater",2017,16,"Durham"
"258","Brown-headed Cowbird","Molothrus ater",2018,15,"Durham"
"259","Brown-headed Cowbird","Molothrus ater",2019,24,"Durham"
"260","Brown-headed Cowbird","Molothrus ater",2020,43,"Durham"
"261","Brown-headed Cowbird","Molothrus ater",2021,38,"Durham"
"262","Brown-headed Cowbird","Molothrus ater",2022,42,"Durham"
"263","Brown-headed Cowbird","Molothrus ater",2023,44,"Durham"
"264","Brown-headed Nuthatch","Sitta pusilla",2002,17,"Durham"
"265","Brown-headed Nuthatch","Sitta pusilla",2003,12,"Durham"
"266","Brown-headed Nuthatch","Sitta pusilla",2004,9,"Durham"
"267","Brown-headed Nuthatch","Sitta pusilla",2005,18,"Durham"
"268","Brown-headed Nuthatch","Sitta pusilla",2006,20,"Durham"
"269","Brown-headed Nuthatch","Sitta pusilla",2007,11,"Durham"
"270","Brown-headed Nuthatch","Sitta pusilla",2008,5,"Durham"
"271","Brown-headed Nuthatch","Sitta pusilla",2009,8,"Durham"
"272","Brown-headed Nuthatch","Sitta pusilla",2010,19,"Durham"
"273","Brown-headed Nuthatch","Sitta pusilla",2011,15,"Durham"
"274","Brown-headed Nuthatch","Sitta pusilla",2012,10,"Durham"
"275","Brown-headed Nuthatch","Sitta pusilla",2013,7,"Durham"
"276","Brown-headed Nuthatch","Sitta pusilla",2015,3,"Durham"
"277","Brown-headed Nuthatch","Sitta pusilla",2016,15,"Durham"
"278","Brown-headed Nuthatch","Sitta pusilla",2017,12,"Durham"
"279","Brown-headed Nuthatch","Sitta pusilla",2018,3,"Durham"
"280","Brown-headed Nuthatch","Sitta pusilla",2019,5,"Durham"
"281","Brown-headed Nuthatch","Sitta pusilla",2020,9,"Durham"
"282","Brown-headed Nuthatch","Sitta pusilla",2021,8,"Durham"
"283","Brown-headed Nuthatch","Sitta pusilla",2022,11,"Durham"
"284","Brown-headed Nuthatch","Sitta pusilla",2023,12,"Durham"
"285","Canada Goose","Branta canadensis",2002,8,"Durham"
"286","Canada Goose","Branta canadensis",2003,32,"Durham"
"287","Canada Goose","Branta canadensis",2004,34,"Durham"
"288","Canada Goose","Branta canadensis",2005,39,"Durham"
"289","Canada Goose","Branta canadensis",2006,57,"Durham"
"290","Canada Goose","Branta canadensis",2007,20,"Durham"
"291","Canada Goose","Branta canadensis",2008,63,"Durham"
"292","Canada Goose","Branta canadensis",2009,2,"Durham"
"293","Canada Goose","Branta canadensis",2010,6,"Durham"
"294","Canada Goose","Branta canadensis",2011,34,"Durham"
"295","Canada Goose","Branta canadensis",2012,77,"Durham"
"296","Canada Goose","Branta canadensis",2013,55,"Durham"
"297","Canada Goose","Branta canadensis",2014,49,"Durham"
"298","Canada Goose","Branta canadensis",2015,16,"Durham"
"299","Canada Goose","Branta canadensis",2016,60,"Durham"
"300","Canada Goose","Branta canadensis",2017,41,"Durham"
"301","Canada Goose","Branta canadensis",2018,7,"Durham"
"302","Canada Goose","Branta canadensis",2019,36,"Durham"
"303","Canada Goose","Branta canadensis",2020,16,"Durham"
"304","Canada Goose","Branta canadensis",2021,30,"Durham"
"305","Canada Goose","Branta canadensis",2022,20,"Durham"
"306","Canada Goose","Branta canadensis",2023,112,"Durham"
"307","Carolina Chickadee","Poecile carolinensis",2002,55,"Durham"
"308","Carolina Chickadee","Poecile carolinensis",2003,49,"Durham"
"309","Carolina Chickadee","Poecile carolinensis",2004,30,"Durham"
"310","Carolina Chickadee","Poecile carolinensis",2005,41,"Durham"
"311","Carolina Chickadee","Poecile carolinensis",2006,47,"Durham"
"312","Carolina Chickadee","Poecile carolinensis",2007,43,"Durham"
"313","Carolina Chickadee","Poecile carolinensis",2008,72,"Durham"
"314","Carolina Chickadee","Poecile carolinensis",2009,44,"Durham"
"315","Carolina Chickadee","Poecile carolinensis",2010,15,"Durham"
"316","Carolina Chickadee","Poecile carolinensis",2011,73,"Durham"
"317","Carolina Chickadee","Poecile carolinensis",2012,49,"Durham"
"318","Carolina Chickadee","Poecile carolinensis",2013,48,"Durham"
"319","Carolina Chickadee","Poecile carolinensis",2014,35,"Durham"
"320","Carolina Chickadee","Poecile carolinensis",2015,44,"Durham"
"321","Carolina Chickadee","Poecile carolinensis",2016,24,"Durham"
"322","Carolina Chickadee","Poecile carolinensis",2017,30,"Durham"
"323","Carolina Chickadee","Poecile carolinensis",2018,54,"Durham"
"324","Carolina Chickadee","Poecile carolinensis",2019,37,"Durham"
"325","Carolina Chickadee","Poecile carolinensis",2020,60,"Durham"
"326","Carolina Chickadee","Poecile carolinensis",2021,86,"Durham"
"327","Carolina Chickadee","Poecile carolinensis",2022,55,"Durham"
"328","Carolina Chickadee","Poecile carolinensis",2023,50,"Durham"
"329","Carolina Wren","Thryothorus ludovicianus",2002,89,"Durham"
"330","Carolina Wren","Thryothorus ludovicianus",2003,52,"Durham"
"331","Carolina Wren","Thryothorus ludovicianus",2004,85,"Durham"
"332","Carolina Wren","Thryothorus ludovicianus",2005,112,"Durham"
"333","Carolina Wren","Thryothorus ludovicianus",2006,114,"Durham"
"334","Carolina Wren","Thryothorus ludovicianus",2007,113,"Durham"
"335","Carolina Wren","Thryothorus ludovicianus",2008,77,"Durham"
"336","Carolina Wren","Thryothorus ludovicianus",2009,107,"Durham"
"337","Carolina Wren","Thryothorus ludovicianus",2010,95,"Durham"
"338","Carolina Wren","Thryothorus ludovicianus",2011,103,"Durham"
"339","Carolina Wren","Thryothorus ludovicianus",2012,109,"Durham"
"340","Carolina Wren","Thryothorus ludovicianus",2013,109,"Durham"
"341","Carolina Wren","Thryothorus ludovicianus",2014,91,"Durham"
"342","Carolina Wren","Thryothorus ludovicianus",2015,71,"Durham"
"343","Carolina Wren","Thryothorus ludovicianus",2016,60,"Durham"
"344","Carolina Wren","Thryothorus ludovicianus",2017,74,"Durham"
"345","Carolina Wren","Thryothorus ludovicianus",2018,94,"Durham"
"346","Carolina Wren","Thryothorus ludovicianus",2019,134,"Durham"
"347","Carolina Wren","Thryothorus ludovicianus",2020,128,"Durham"
"348","Carolina Wren","Thryothorus ludovicianus",2021,124,"Durham"
"349","Carolina Wren","Thryothorus ludovicianus",2022,136,"Durham"
"350","Carolina Wren","Thryothorus ludovicianus",2023,120,"Durham"
"351","Cedar Waxwing","Bombycilla cedrorum",2004,6,"Durham"
"352","Cedar Waxwing","Bombycilla cedrorum",2005,1,"Durham"
"353","Cedar Waxwing","Bombycilla cedrorum",2007,7,"Durham"
"354","Cedar Waxwing","Bombycilla cedrorum",2011,3,"Durham"
"355","Cedar Waxwing","Bombycilla cedrorum",2020,4,"Durham"
"356","Chimney Swift","Chaetura pelagica",2002,81,"Durham"
"357","Chimney Swift","Chaetura pelagica",2003,45,"Durham"
"358","Chimney Swift","Chaetura pelagica",2004,48,"Durham"
"359","Chimney Swift","Chaetura pelagica",2005,51,"Durham"
"360","Chimney Swift","Chaetura pelagica",2006,18,"Durham"
"361","Chimney Swift","Chaetura pelagica",2007,26,"Durham"
"362","Chimney Swift","Chaetura pelagica",2008,28,"Durham"
"363","Chimney Swift","Chaetura pelagica",2009,22,"Durham"
"364","Chimney Swift","Chaetura pelagica",2010,32,"Durham"
"365","Chimney Swift","Chaetura pelagica",2011,50,"Durham"
"366","Chimney Swift","Chaetura pelagica",2012,38,"Durham"
"367","Chimney Swift","Chaetura pelagica",2013,38,"Durham"
"368","Chimney Swift","Chaetura pelagica",2014,25,"Durham"
"369","Chimney Swift","Chaetura pelagica",2015,22,"Durham"
"370","Chimney Swift","Chaetura pelagica",2016,14,"Durham"
"371","Chimney Swift","Chaetura pelagica",2017,27,"Durham"
"372","Chimney Swift","Chaetura pelagica",2018,21,"Durham"
"373","Chimney Swift","Chaetura pelagica",2019,35,"Durham"
"374","Chimney Swift","Chaetura pelagica",2020,25,"Durham"
"375","Chimney Swift","Chaetura pelagica",2021,18,"Durham"
"376","Chimney Swift","Chaetura pelagica",2022,27,"Durham"
"377","Chimney Swift","Chaetura pelagica",2023,23,"Durham"
"378","Chipping Sparrow","Spizella passerina",2002,71,"Durham"
"379","Chipping Sparrow","Spizella passerina",2003,75,"Durham"
"380","Chipping Sparrow","Spizella passerina",2004,62,"Durham"
"381","Chipping Sparrow","Spizella passerina",2005,64,"Durham"
"382","Chipping Sparrow","Spizella passerina",2006,65,"Durham"
"383","Chipping Sparrow","Spizella passerina",2007,79,"Durham"
"384","Chipping Sparrow","Spizella passerina",2008,94,"Durham"
"385","Chipping Sparrow","Spizella passerina",2009,59,"Durham"
"386","Chipping Sparrow","Spizella passerina",2010,27,"Durham"
"387","Chipping Sparrow","Spizella passerina",2011,78,"Durham"
"388","Chipping Sparrow","Spizella passerina",2012,88,"Durham"
"389","Chipping Sparrow","Spizella passerina",2013,90,"Durham"
"390","Chipping Sparrow","Spizella passerina",2014,67,"Durham"
"391","Chipping Sparrow","Spizella passerina",2015,65,"Durham"
"392","Chipping Sparrow","Spizella passerina",2016,69,"Durham"
