"","common_name","sci_name","year","count","County"
"783","Hooded Warbler","Setophaga citrina",2012,2,"Durham"
"784","Hooded Warbler","Setophaga citrina",2013,4,"Durham"
"785","Hooded Warbler","Setophaga citrina",2014,6,"Durham"
"786","Hooded Warbler","Setophaga citrina",2016,2,"Durham"
"787","Hooded Warbler","Setophaga citrina",2017,2,"Durham"
"788","Hooded Warbler","Setophaga citrina",2018,2,"Durham"
"789","Hooded Warbler","Setophaga citrina",2019,4,"Durham"
"790","Hooded Warbler","Setophaga citrina",2020,2,"Durham"
"791","Hooded Warbler","Setophaga citrina",2021,3,"Durham"
"792","Hooded Warbler","Setophaga citrina",2022,1,"Durham"
"793","Hooded Warbler","Setophaga citrina",2023,1,"Durham"
"794","Horned Lark","Eremophila alpestris",2015,1,"Durham"
"795","House Finch","Haemorhous mexicanus",2002,38,"Durham"
"796","House Finch","Haemorhous mexicanus",2003,33,"Durham"
"797","House Finch","Haemorhous mexicanus",2004,48,"Durham"
"798","House Finch","Haemorhous mexicanus",2005,21,"Durham"
"799","House Finch","Haemorhous mexicanus",2006,51,"Durham"
"800","House Finch","Haemorhous mexicanus",2007,29,"Durham"
"801","House Finch","Haemorhous mexicanus",2008,38,"Durham"
"802","House Finch","Haemorhous mexicanus",2009,35,"Durham"
"803","House Finch","Haemorhous mexicanus",2010,27,"Durham"
"804","House Finch","Haemorhous mexicanus",2011,58,"Durham"
"805","House Finch","Haemorhous mexicanus",2012,37,"Durham"
"806","House Finch","Haemorhous mexicanus",2013,19,"Durham"
"807","House Finch","Haemorhous mexicanus",2014,16,"Durham"
"808","House Finch","Haemorhous mexicanus",2015,19,"Durham"
"809","House Finch","Haemorhous mexicanus",2016,33,"Durham"
"810","House Finch","Haemorhous mexicanus",2017,21,"Durham"
"811","House Finch","Haemorhous mexicanus",2018,41,"Durham"
"812","House Finch","Haemorhous mexicanus",2019,32,"Durham"
"813","House Finch","Haemorhous mexicanus",2020,53,"Durham"
"814","House Finch","Haemorhous mexicanus",2021,30,"Durham"
"815","House Finch","Haemorhous mexicanus",2022,65,"Durham"
"816","House Finch","Haemorhous mexicanus",2023,70,"Durham"
"817","House Sparrow","Passer domesticus",2002,11,"Durham"
"818","House Sparrow","Passer domesticus",2003,10,"Durham"
"819","House Sparrow","Passer domesticus",2004,4,"Durham"
"820","House Sparrow","Passer domesticus",2005,7,"Durham"
"821","House Sparrow","Passer domesticus",2006,2,"Durham"
"822","House Sparrow","Passer domesticus",2007,14,"Durham"
"823","House Sparrow","Passer domesticus",2008,13,"Durham"
"824","House Sparrow","Passer domesticus",2009,4,"Durham"
"825","House Sparrow","Passer domesticus",2010,2,"Durham"
"826","House Sparrow","Passer domesticus",2011,3,"Durham"
"827","House Sparrow","Passer domesticus",2012,2,"Durham"
"828","House Sparrow","Passer domesticus",2013,6,"Durham"
"829","House Sparrow","Passer domesticus",2015,4,"Durham"
"830","House Sparrow","Passer domesticus",2016,4,"Durham"
"831","House Sparrow","Passer domesticus",2017,2,"Durham"
"832","House Sparrow","Passer domesticus",2018,7,"Durham"
"833","House Sparrow","Passer domesticus",2019,10,"Durham"
"834","House Sparrow","Passer domesticus",2020,6,"Durham"
"835","House Sparrow","Passer domesticus",2021,10,"Durham"
"836","House Sparrow","Passer domesticus",2022,4,"Durham"
"837","House Sparrow","Passer domesticus",2023,7,"Durham"
"838","House Wren","Troglodytes aedon",2002,6,"Durham"
"839","House Wren","Troglodytes aedon",2003,9,"Durham"
"840","House Wren","Troglodytes aedon",2004,7,"Durham"
"841","House Wren","Troglodytes aedon",2005,5,"Durham"
"842","House Wren","Troglodytes aedon",2006,8,"Durham"
"843","House Wren","Troglodytes aedon",2007,8,"Durham"
"844","House Wren","Troglodytes aedon",2008,6,"Durham"
"845","House Wren","Troglodytes aedon",2009,5,"Durham"
"846","House Wren","Troglodytes aedon",2010,3,"Durham"
"847","House Wren","Troglodytes aedon",2011,5,"Durham"
"848","House Wren","Troglodytes aedon",2012,1,"Durham"
"849","House Wren","Troglodytes aedon",2013,5,"Durham"
"850","House Wren","Troglodytes aedon",2014,2,"Durham"
"851","House Wren","Troglodytes aedon",2015,4,"Durham"
"852","House Wren","Troglodytes aedon",2016,1,"Durham"
"853","House Wren","Troglodytes aedon",2017,2,"Durham"
"854","House Wren","Troglodytes aedon",2018,4,"Durham"
"855","House Wren","Troglodytes aedon",2019,7,"Durham"
"856","House Wren","Troglodytes aedon",2020,3,"Durham"
"857","House Wren","Troglodytes aedon",2021,5,"Durham"
"858","House Wren","Troglodytes aedon",2022,5,"Durham"
"859","Indigo Bunting","Passerina cyanea",2002,68,"Durham"
"860","Indigo Bunting","Passerina cyanea",2003,76,"Durham"
"861","Indigo Bunting","Passerina cyanea",2004,48,"Durham"
"862","Indigo Bunting","Passerina cyanea",2005,56,"Durham"
"863","Indigo Bunting","Passerina cyanea",2006,82,"Durham"
"864","Indigo Bunting","Passerina cyanea",2007,56,"Durham"
"865","Indigo Bunting","Passerina cyanea",2008,65,"Durham"
"866","Indigo Bunting","Passerina cyanea",2009,49,"Durham"
"867","Indigo Bunting","Passerina cyanea",2010,28,"Durham"
"868","Indigo Bunting","Passerina cyanea",2011,46,"Durham"
"869","Indigo Bunting","Passerina cyanea",2012,46,"Durham"
"870","Indigo Bunting","Passerina cyanea",2013,31,"Durham"
"871","Indigo Bunting","Passerina cyanea",2014,36,"Durham"
"872","Indigo Bunting","Passerina cyanea",2015,22,"Durham"
"873","Indigo Bunting","Passerina cyanea",2016,22,"Durham"
"874","Indigo Bunting","Passerina cyanea",2017,35,"Durham"
"875","Indigo Bunting","Passerina cyanea",2018,31,"Durham"
"876","Indigo Bunting","Passerina cyanea",2019,38,"Durham"
"877","Indigo Bunting","Passerina cyanea",2020,40,"Durham"
"878","Indigo Bunting","Passerina cyanea",2021,40,"Durham"
"879","Indigo Bunting","Passerina cyanea",2022,47,"Durham"
"880","Indigo Bunting","Passerina cyanea",2023,53,"Durham"
"881","Kentucky Warbler","Geothlypis formosa",2018,1,"Durham"
"882","Kentucky Warbler","Geothlypis formosa",2021,2,"Durham"
"883","Kentucky Warbler","Geothlypis formosa",2022,1,"Durham"
"884","Kentucky Warbler","Geothlypis formosa",2023,2,"Durham"
"885","Killdeer","Charadrius vociferus",2002,3,"Durham"
"886","Killdeer","Charadrius vociferus",2003,4,"Durham"
"887","Killdeer","Charadrius vociferus",2004,5,"Durham"
"888","Killdeer","Charadrius vociferus",2005,3,"Durham"
"889","Killdeer","Charadrius vociferus",2006,9,"Durham"
"890","Killdeer","Charadrius vociferus",2007,1,"Durham"
"891","Killdeer","Charadrius vociferus",2008,7,"Durham"
"892","Killdeer","Charadrius vociferus",2009,4,"Durham"
"893","Killdeer","Charadrius vociferus",2010,1,"Durham"
"894","Killdeer","Charadrius vociferus",2011,2,"Durham"
"895","Killdeer","Charadrius vociferus",2012,3,"Durham"
"896","Killdeer","Charadrius vociferus",2013,1,"Durham"
"897","Killdeer","Charadrius vociferus",2014,1,"Durham"
"898","Killdeer","Charadrius vociferus",2015,2,"Durham"
"899","Killdeer","Charadrius vociferus",2016,1,"Durham"
"900","Killdeer","Charadrius vociferus",2018,1,"Durham"
"901","Killdeer","Charadrius vociferus",2019,1,"Durham"
"902","Killdeer","Charadrius vociferus",2020,3,"Durham"
"903","Killdeer","Charadrius vociferus",2021,3,"Durham"
"904","Killdeer","Charadrius vociferus",2022,9,"Durham"
"905","Killdeer","Charadrius vociferus",2023,10,"Durham"
"906","Loggerhead Shrike","Lanius ludovicianus",2014,1,"Durham"
"907","Loggerhead Shrike","Lanius ludovicianus",2017,1,"Durham"
"908","Louisiana Waterthrush","Parkesia motacilla",2011,1,"Durham"
"909","Louisiana Waterthrush","Parkesia motacilla",2014,1,"Durham"
"910","Louisiana Waterthrush","Parkesia motacilla",2021,1,"Durham"
"911","Louisiana Waterthrush","Parkesia motacilla",2023,2,"Durham"
"912","Mallard","Anas platyrhynchos",2002,3,"Durham"
"913","Mallard","Anas platyrhynchos",2003,5,"Durham"
"914","Mallard","Anas platyrhynchos",2004,1,"Durham"
"915","Mallard","Anas platyrhynchos",2005,15,"Durham"
"916","Mallard","Anas platyrhynchos",2006,2,"Durham"
"917","Mallard","Anas platyrhynchos",2008,1,"Durham"
"918","Mallard","Anas platyrhynchos",2011,5,"Durham"
"919","Mallard","Anas platyrhynchos",2017,2,"Durham"
"920","Mallard","Anas platyrhynchos",2018,4,"Durham"
"921","Mississippi Kite","Ictinia mississippiensis",2022,2,"Durham"
"922","Mourning Dove","Zenaida macroura",2002,113,"Durham"
"923","Mourning Dove","Zenaida macroura",2003,82,"Durham"
"924","Mourning Dove","Zenaida macroura",2004,92,"Durham"
"925","Mourning Dove","Zenaida macroura",2005,90,"Durham"
"926","Mourning Dove","Zenaida macroura",2006,76,"Durham"
"927","Mourning Dove","Zenaida macroura",2007,69,"Durham"
"928","Mourning Dove","Zenaida macroura",2008,113,"Durham"
"929","Mourning Dove","Zenaida macroura",2009,80,"Durham"
"930","Mourning Dove","Zenaida macroura",2010,77,"Durham"
"931","Mourning Dove","Zenaida macroura",2011,86,"Durham"
"932","Mourning Dove","Zenaida macroura",2012,79,"Durham"
"933","Mourning Dove","Zenaida macroura",2013,58,"Durham"
"934","Mourning Dove","Zenaida macroura",2014,74,"Durham"
"935","Mourning Dove","Zenaida macroura",2015,68,"Durham"
"936","Mourning Dove","Zenaida macroura",2016,42,"Durham"
"937","Mourning Dove","Zenaida macroura",2017,57,"Durham"
"938","Mourning Dove","Zenaida macroura",2018,89,"Durham"
"939","Mourning Dove","Zenaida macroura",2019,83,"Durham"
"940","Mourning Dove","Zenaida macroura",2020,96,"Durham"
"941","Mourning Dove","Zenaida macroura",2021,79,"Durham"
"942","Mourning Dove","Zenaida macroura",2022,92,"Durham"
"943","Mourning Dove","Zenaida macroura",2023,77,"Durham"
"944","Northern Bobwhite","Colinus virginianus",2002,3,"Durham"
"945","Northern Bobwhite","Colinus virginianus",2003,4,"Durham"
"946","Northern Bobwhite","Colinus virginianus",2004,6,"Durham"
"947","Northern Bobwhite","Colinus virginianus",2005,7,"Durham"
"948","Northern Bobwhite","Colinus virginianus",2006,7,"Durham"
"949","Northern Bobwhite","Colinus virginianus",2007,5,"Durham"
"950","Northern Bobwhite","Colinus virginianus",2008,4,"Durham"
"951","Northern Bobwhite","Colinus virginianus",2009,1,"Durham"
"952","Northern Bobwhite","Colinus virginianus",2010,2,"Durham"
"953","Northern Bobwhite","Colinus virginianus",2012,3,"Durham"
"954","Northern Bobwhite","Colinus virginianus",2014,1,"Durham"
"955","Northern Bobwhite","Colinus virginianus",2017,1,"Durham"
"956","Northern Cardinal","Cardinalis cardinalis",2002,202,"Durham"
"957","Northern Cardinal","Cardinalis cardinalis",2003,186,"Durham"
"958","Northern Cardinal","Cardinalis cardinalis",2004,218,"Durham"
"959","Northern Cardinal","Cardinalis cardinalis",2005,225,"Durham"
"960","Northern Cardinal","Cardinalis cardinalis",2006,227,"Durham"
"961","Northern Cardinal","Cardinalis cardinalis",2007,221,"Durham"
"962","Northern Cardinal","Cardinalis cardinalis",2008,218,"Durham"
"963","Northern Cardinal","Cardinalis cardinalis",2009,185,"Durham"
"964","Northern Cardinal","Cardinalis cardinalis",2010,133,"Durham"
"965","Northern Cardinal","Cardinalis cardinalis",2011,254,"Durham"
"966","Northern Cardinal","Cardinalis cardinalis",2012,199,"Durham"
"967","Northern Cardinal","Cardinalis cardinalis",2013,172,"Durham"
"968","Northern Cardinal","Cardinalis cardinalis",2014,145,"Durham"
"969","Northern Cardinal","Cardinalis cardinalis",2015,178,"Durham"
"970","Northern Cardinal","Cardinalis cardinalis",2016,164,"Durham"
"971","Northern Cardinal","Cardinalis cardinalis",2017,169,"Durham"
"972","Northern Cardinal","Cardinalis cardinalis",2018,225,"Durham"
"973","Northern Cardinal","Cardinalis cardinalis",2019,210,"Durham"
"974","Northern Cardinal","Cardinalis cardinalis",2020,193,"Durham"
"975","Northern Cardinal","Cardinalis cardinalis",2021,161,"Durham"
"976","Northern Cardinal","Cardinalis cardinalis",2022,195,"Durham"
"977","Northern Cardinal","Cardinalis cardinalis",2023,192,"Durham"
"978","Northern Flicker","Colaptes auratus",2002,6,"Durham"
"979","Northern Flicker","Colaptes auratus",2003,1,"Durham"
"980","Northern Flicker","Colaptes auratus",2004,3,"Durham"
"981","Northern Flicker","Colaptes auratus",2005,6,"Durham"
"982","Northern Flicker","Colaptes auratus",2006,3,"Durham"
"983","Northern Flicker","Colaptes auratus",2007,1,"Durham"
"984","Northern Flicker","Colaptes auratus",2008,1,"Durham"
"985","Northern Flicker","Colaptes auratus",2009,4,"Durham"
"986","Northern Flicker","Colaptes auratus",2010,2,"Durham"
"987","Northern Flicker","Colaptes auratus",2013,1,"Durham"
"988","Northern Flicker","Colaptes auratus",2014,3,"Durham"
"989","Northern Flicker","Colaptes auratus",2016,1,"Durham"
"990","Northern Flicker","Colaptes auratus",2017,1,"Durham"
"991","Northern Flicker","Colaptes auratus",2018,1,"Durham"
"992","Northern Flicker","Colaptes auratus",2020,1,"Durham"
"993","Northern Flicker","Colaptes auratus",2021,1,"Durham"
"994","Northern Flicker","Colaptes auratus",2023,2,"Durham"
"995","Northern Mockingbird","Mimus polyglottos",2002,86,"Durham"
"996","Northern Mockingbird","Mimus polyglottos",2003,61,"Durham"
"997","Northern Mockingbird","Mimus polyglottos",2004,56,"Durham"
"998","Northern Mockingbird","Mimus polyglottos",2005,64,"Durham"
"999","Northern Mockingbird","Mimus polyglottos",2006,63,"Durham"
"1000","Northern Mockingbird","Mimus polyglottos",2007,60,"Durham"
"1001","Northern Mockingbird","Mimus polyglottos",2008,58,"Durham"
"1002","Northern Mockingbird","Mimus polyglottos",2009,63,"Durham"
"1003","Northern Mockingbird","Mimus polyglottos",2010,57,"Durham"
"1004","Northern Mockingbird","Mimus polyglottos",2011,72,"Durham"
"1005","Northern Mockingbird","Mimus polyglottos",2012,73,"Durham"
"1006","Northern Mockingbird","Mimus polyglottos",2013,65,"Durham"
"1007","Northern Mockingbird","Mimus polyglottos",2014,41,"Durham"
"1008","Northern Mockingbird","Mimus polyglottos",2015,46,"Durham"
"1009","Northern Mockingbird","Mimus polyglottos",2016,40,"Durham"
"1010","Northern Mockingbird","Mimus polyglottos",2017,56,"Durham"
"1011","Northern Mockingbird","Mimus polyglottos",2018,49,"Durham"
"1012","Northern Mockingbird","Mimus polyglottos",2019,46,"Durham"
"1013","Northern Mockingbird","Mimus polyglottos",2020,63,"Durham"
"1014","Northern Mockingbird","Mimus polyglottos",2021,59,"Durham"
"1015","Northern Mockingbird","Mimus polyglottos",2022,59,"Durham"
"1016","Northern Mockingbird","Mimus polyglottos",2023,37,"Durham"
"1017","Northern Parula","Setophaga americana",2002,3,"Durham"
"1018","Northern Parula","Setophaga americana",2003,6,"Durham"
"1019","Northern Parula","Setophaga americana",2004,4,"Durham"
"1020","Northern Parula","Setophaga americana",2005,4,"Durham"
"1021","Northern Parula","Setophaga americana",2006,6,"Durham"
"1022","Northern Parula","Setophaga americana",2007,4,"Durham"
"1023","Northern Parula","Setophaga americana",2008,7,"Durham"
"1024","Northern Parula","Setophaga americana",2009,3,"Durham"
"1025","Northern Parula","Setophaga americana",2010,3,"Durham"
"1026","Northern Parula","Setophaga americana",2011,6,"Durham"
"1027","Northern Parula","Setophaga americana",2012,4,"Durham"
"1028","Northern Parula","Setophaga americana",2013,6,"Durham"
"1029","Northern Parula","Setophaga americana",2014,2,"Durham"
"1030","Northern Parula","Setophaga americana",2015,5,"Durham"
"1031","Northern Parula","Setophaga americana",2016,4,"Durham"
"1032","Northern Parula","Setophaga americana",2017,2,"Durham"
"1033","Northern Parula","Setophaga americana",2018,5,"Durham"
"1034","Northern Parula","Setophaga americana",2019,4,"Durham"
"1035","Northern Parula","Setophaga americana",2020,13,"Durham"
"1036","Northern Parula","Setophaga americana",2021,17,"Durham"
"1037","Northern Parula","Setophaga americana",2022,18,"Durham"
"1038","Northern Parula","Setophaga americana",2023,12,"Durham"
"1039","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2003,11,"Durham"
"1040","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2004,1,"Durham"
"1041","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2005,1,"Durham"
"1042","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2009,4,"Durham"
"1043","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2011,2,"Durham"
"1044","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2013,1,"Durham"
"1045","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2014,1,"Durham"
"1046","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2015,3,"Durham"
"1047","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2017,3,"Durham"
"1048","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2018,6,"Durham"
"1049","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2019,2,"Durham"
"1050","Northern Rough-winged Swallow","Stelgidopteryx serripennis",2022,1,"Durham"
"1051","Ovenbird","Seiurus aurocapilla",2002,14,"Durham"
"1052","Ovenbird","Seiurus aurocapilla",2003,7,"Durham"
"1053","Ovenbird","Seiurus aurocapilla",2004,7,"Durham"
"1054","Ovenbird","Seiurus aurocapilla",2005,5,"Durham"
"1055","Ovenbird","Seiurus aurocapilla",2006,4,"Durham"
"1056","Ovenbird","Seiurus aurocapilla",2007,8,"Durham"
"1057","Ovenbird","Seiurus aurocapilla",2008,21,"Durham"
"1058","Ovenbird","Seiurus aurocapilla",2009,5,"Durham"
"1059","Ovenbird","Seiurus aurocapilla",2010,5,"Durham"
"1060","Ovenbird","Seiurus aurocapilla",2011,9,"Durham"
"1061","Ovenbird","Seiurus aurocapilla",2012,16,"Durham"
"1062","Ovenbird","Seiurus aurocapilla",2013,7,"Durham"
"1063","Ovenbird","Seiurus aurocapilla",2014,10,"Durham"
"1064","Ovenbird","Seiurus aurocapilla",2015,6,"Durham"
"1065","Ovenbird","Seiurus aurocapilla",2016,5,"Durham"
"1066","Ovenbird","Seiurus aurocapilla",2017,7,"Durham"
"1067","Ovenbird","Seiurus aurocapilla",2018,13,"Durham"
"1068","Ovenbird","Seiurus aurocapilla",2019,21,"Durham"
"1069","Ovenbird","Seiurus aurocapilla",2020,16,"Durham"
"1070","Ovenbird","Seiurus aurocapilla",2021,8,"Durham"
"1071","Ovenbird","Seiurus aurocapilla",2022,18,"Durham"
"1072","Ovenbird","Seiurus aurocapilla",2023,7,"Durham"
"1073","Pileated Woodpecker","Dryocopus pileatus",2003,1,"Durham"
"1074","Pileated Woodpecker","Dryocopus pileatus",2005,1,"Durham"
"1075","Pileated Woodpecker","Dryocopus pileatus",2006,3,"Durham"
"1076","Pileated Woodpecker","Dryocopus pileatus",2007,1,"Durham"
"1077","Pileated Woodpecker","Dryocopus pileatus",2008,1,"Durham"
"1078","Pileated Woodpecker","Dryocopus pileatus",2009,2,"Durham"
"1079","Pileated Woodpecker","Dryocopus pileatus",2010,3,"Durham"
"1080","Pileated Woodpecker","Dryocopus pileatus",2011,2,"Durham"
"1081","Pileated Woodpecker","Dryocopus pileatus",2012,3,"Durham"
"1082","Pileated Woodpecker","Dryocopus pileatus",2013,2,"Durham"
"1083","Pileated Woodpecker","Dryocopus pileatus",2015,2,"Durham"
"1084","Pileated Woodpecker","Dryocopus pileatus",2016,2,"Durham"
"1085","Pileated Woodpecker","Dryocopus pileatus",2018,1,"Durham"
"1086","Pileated Woodpecker","Dryocopus pileatus",2019,3,"Durham"
"1087","Pileated Woodpecker","Dryocopus pileatus",2020,3,"Durham"
"1088","Pileated Woodpecker","Dryocopus pileatus",2022,2,"Durham"
"1089","Pileated Woodpecker","Dryocopus pileatus",2023,3,"Durham"
"1090","Pine Warbler","Setophaga pinus",2002,42,"Durham"
"1091","Pine Warbler","Setophaga pinus",2003,27,"Durham"
"1092","Pine Warbler","Setophaga pinus",2004,17,"Durham"
"1093","Pine Warbler","Setophaga pinus",2005,33,"Durham"
"1094","Pine Warbler","Setophaga pinus",2006,37,"Durham"
"1095","Pine Warbler","Setophaga pinus",2007,29,"Durham"
"1096","Pine Warbler","Setophaga pinus",2008,45,"Durham"
"1097","Pine Warbler","Setophaga pinus",2009,31,"Durham"
"1098","Pine Warbler","Setophaga pinus",2010,27,"Durham"
"1099","Pine Warbler","Setophaga pinus",2011,33,"Durham"
"1100","Pine Warbler","Setophaga pinus",2012,28,"Durham"
"1101","Pine Warbler","Setophaga pinus",2013,35,"Durham"
"1102","Pine Warbler","Setophaga pinus",2014,26,"Durham"
"1103","Pine Warbler","Setophaga pinus",2015,30,"Durham"
"1104","Pine Warbler","Setophaga pinus",2016,16,"Durham"
"1105","Pine Warbler","Setophaga pinus",2017,40,"Durham"
"1106","Pine Warbler","Setophaga pinus",2018,31,"Durham"
"1107","Pine Warbler","Setophaga pinus",2019,36,"Durham"
"1108","Pine Warbler","Setophaga pinus",2020,37,"Durham"
"1109","Pine Warbler","Setophaga pinus",2021,40,"Durham"
"1110","Pine Warbler","Setophaga pinus",2022,65,"Durham"
"1111","Pine Warbler","Setophaga pinus",2023,42,"Durham"
"1112","Prairie Warbler","Setophaga discolor",2002,6,"Durham"
"1113","Prairie Warbler","Setophaga discolor",2003,7,"Durham"
"1114","Prairie Warbler","Setophaga discolor",2004,4,"Durham"
"1115","Prairie Warbler","Setophaga discolor",2005,6,"Durham"
"1116","Prairie Warbler","Setophaga discolor",2006,7,"Durham"
"1117","Prairie Warbler","Setophaga discolor",2007,4,"Durham"
"1118","Prairie Warbler","Setophaga discolor",2008,4,"Durham"
"1119","Prairie Warbler","Setophaga discolor",2009,2,"Durham"
"1120","Prairie Warbler","Setophaga discolor",2010,6,"Durham"
"1121","Prairie Warbler","Setophaga discolor",2011,5,"Durham"
"1122","Prairie Warbler","Setophaga discolor",2014,1,"Durham"
"1123","Prairie Warbler","Setophaga discolor",2017,3,"Durham"
"1124","Prairie Warbler","Setophaga discolor",2018,2,"Durham"
"1125","Prairie Warbler","Setophaga discolor",2020,2,"Durham"
"1126","Prairie Warbler","Setophaga discolor",2021,5,"Durham"
"1127","Prairie Warbler","Setophaga discolor",2022,3,"Durham"
"1128","Prothonotary Warbler","Protonotaria citrea",2004,1,"Durham"
"1129","Prothonotary Warbler","Protonotaria citrea",2012,1,"Durham"
"1130","Prothonotary Warbler","Protonotaria citrea",2013,1,"Durham"
"1131","Prothonotary Warbler","Protonotaria citrea",2014,2,"Durham"
"1132","Prothonotary Warbler","Protonotaria citrea",2015,1,"Durham"
"1133","Prothonotary Warbler","Protonotaria citrea",2019,1,"Durham"
"1134","Prothonotary Warbler","Protonotaria citrea",2020,1,"Durham"
"1135","Prothonotary Warbler","Protonotaria citrea",2022,1,"Durham"
"1136","Purple Martin","Progne subis",2003,12,"Durham"
"1137","Purple Martin","Progne subis",2004,2,"Durham"
"1138","Purple Martin","Progne subis",2006,15,"Durham"
"1139","Purple Martin","Progne subis",2007,10,"Durham"
"1140","Purple Martin","Progne subis",2008,12,"Durham"
"1141","Purple Martin","Progne subis",2009,5,"Durham"
"1142","Purple Martin","Progne subis",2010,14,"Durham"
"1143","Purple Martin","Progne subis",2011,4,"Durham"
"1144","Purple Martin","Progne subis",2012,8,"Durham"
"1145","Purple Martin","Progne subis",2013,2,"Durham"
"1146","Purple Martin","Progne subis",2015,6,"Durham"
"1147","Purple Martin","Progne subis",2016,1,"Durham"
"1148","Purple Martin","Progne subis",2017,10,"Durham"
"1149","Purple Martin","Progne subis",2018,10,"Durham"
"1150","Purple Martin","Progne subis",2019,18,"Durham"
"1151","Purple Martin","Progne subis",2020,4,"Durham"
"1152","Purple Martin","Progne subis",2021,6,"Durham"
"1153","Purple Martin","Progne subis",2022,8,"Durham"
"1154","Purple Martin","Progne subis",2023,11,"Durham"
"1155","Red-bellied Woodpecker","Melanerpes carolinus",2002,48,"Durham"
"1156","Red-bellied Woodpecker","Melanerpes carolinus",2003,41,"Durham"
"1157","Red-bellied Woodpecker","Melanerpes carolinus",2004,34,"Durham"
"1158","Red-bellied Woodpecker","Melanerpes carolinus",2005,31,"Durham"
"1159","Red-bellied Woodpecker","Melanerpes carolinus",2006,28,"Durham"
"1160","Red-bellied Woodpecker","Melanerpes carolinus",2007,40,"Durham"
"1161","Red-bellied Woodpecker","Melanerpes carolinus",2008,54,"Durham"
"1162","Red-bellied Woodpecker","Melanerpes carolinus",2009,35,"Durham"
"1163","Red-bellied Woodpecker","Melanerpes carolinus",2010,35,"Durham"
"1164","Red-bellied Woodpecker","Melanerpes carolinus",2011,40,"Durham"
"1165","Red-bellied Woodpecker","Melanerpes carolinus",2012,38,"Durham"
"1166","Red-bellied Woodpecker","Melanerpes carolinus",2013,37,"Durham"
"1167","Red-bellied Woodpecker","Melanerpes carolinus",2014,32,"Durham"
"1168","Red-bellied Woodpecker","Melanerpes carolinus",2015,45,"Durham"
"1169","Red-bellied Woodpecker","Melanerpes carolinus",2016,37,"Durham"
"1170","Red-bellied Woodpecker","Melanerpes carolinus",2017,51,"Durham"
"1171","Red-bellied Woodpecker","Melanerpes carolinus",2018,55,"Durham"
"1172","Red-bellied Woodpecker","Melanerpes carolinus",2019,42,"Durham"
"1173","Red-bellied Woodpecker","Melanerpes carolinus",2020,48,"Durham"
